2022-04-22 17:30:19,709 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-04-22 17:30:19,774 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-04-22 17:30:19,776 INFO  Logger.cs: 73 - Commit version 1.6.0-1-g15f4949
2022-04-22 17:30:19,777 INFO  Logger.cs: 74 - Build version 1.6.7594.29634
2022-04-22 17:30:19,782 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-04-22 17:30:19,783 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-04-22 17:30:19,784 INFO  SwAddin.cs: 201 - Setting up command manager
2022-04-22 17:30:19,785 INFO  SwAddin.cs: 204 - Adding command manager
2022-04-22 17:30:19,789 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-04-22 17:30:19,790 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-04-22 17:30:19,790 INFO  SwAddin.cs: 210 - Adding event handlers
2022-04-22 17:30:19,841 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-04-22 18:32:06,753 INFO  SwAddin.cs: 294 - Assembly export called for file Arm_Assy.SLDASM
2022-04-22 18:32:06,756 INFO  SwAddin.cs: 299 - Save is required
2022-04-22 18:32:06,756 INFO  SwAddin.cs: 313 - Saving assembly
2022-04-22 18:32:08,536 INFO  SwAddin.cs: 316 - Opening property manager
2022-04-22 18:32:08,564 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_Assy.SLDASM
2022-04-22 18:32:08,575 INFO  ExportHelperExtension.cs: 1136 - Found 52 in Arm_Assy.SLDASM
2022-04-22 18:32:08,577 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_Assy.SLDASM
2022-04-22 18:32:08,578 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-22 18:32:08,580 INFO  ExportHelperExtension.cs: 1160 - 7 components to check
2022-04-22 18:32:08,581 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_1_Assy-1
2022-04-22 18:32:08,582 INFO  ExportHelperExtension.cs: 1136 - Found 43 in Link_1_Assy-1
2022-04-22 18:32:08,582 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_1_Assy-1
2022-04-22 18:32:08,583 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_3_Assy-1
2022-04-22 18:32:08,584 INFO  ExportHelperExtension.cs: 1136 - Found 38 in Link_3_Assy-1
2022-04-22 18:32:08,585 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_3_Assy-1
2022-04-22 18:32:08,585 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Base_Plate_Assy-1
2022-04-22 18:32:08,586 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Base_Plate_Assy-1
2022-04-22 18:32:08,587 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Base_Plate_Assy-1
2022-04-22 18:32:08,587 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link_2_Assy-1
2022-04-22 18:32:08,588 INFO  ExportHelperExtension.cs: 1136 - Found 35 in Link_2_Assy-1
2022-04-22 18:32:08,588 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link_2_Assy-1
